hash,params,total_ops,ops_on_tpu,ops_on_cpu,onchip_used_bytes,offchip_streamed_bytes,mapped,nonmapped_ops,status
9440aadf0cbb3db290a9d87591c09be9,20368266,68,68,0,7790919,12656312,TRUE,,mapped
94bd326911f061808bc2197d97760da8,6070666,95,95,0,6134169,0,TRUE,,mapped
951fbeab18853b16a3b9f31f410ccc3b,30711690,86,86,0,8021606,22785556,TRUE,,mapped
952dfc4e689b9c00236770eaf021bcd5,22617994,59,59,0,7969177,14742978,TRUE,,mapped
95717613c5c79692756a23a8a02ffdb6,6510218,104,104,0,6574571,0,TRUE,,mapped
9658ee67bf050f0fbc8e337a6a5f6cee,2557578,104,104,0,2621440,0,TRUE,,mapped
9679451bb3280c35d3c4bb2141d70694,21411210,95,95,0,8032092,13463715,TRUE,,mapped
96794a104891b22bf4f2abbdd7c3e90f,11231626,32,32,0,7969177,3323985,TRUE,,mapped
968755e05b28d2bcd83ffd9db9b837dc,1591178,104,104,0,1646264,0,TRUE,,mapped
96ad5bd16b5c2d4501ee3e16ef2a1dd8,5631114,86,86,0,5683281,0,TRUE,,mapped
96bf52913dbdd678023248228c44161d,1415050,77,77,0,1468006,0,TRUE,,mapped
96c1edf2519472092008f6565e352e75,5104266,59,59,0,5148508,0,TRUE,,mapped
971ac24547267da23e12018371b49874,5807242,95,95,0,5861539,0,TRUE,,mapped
971d4a887ef4b24e31731c0dfd816253,2885547,95,95,0,3638558,0,TRUE,,mapped
97889eea40097070385170769c219cbf,24212362,113,113,0,7906263,16420700,TRUE,,mapped
97a871e1febc99c32b5744dbd658d2cd,20532106,77,77,0,7895777,12708741,TRUE,,mapped
980f15236179785b551c73fc8d6e984c,2606881,86,86,0,3271557,0,TRUE,,mapped
98f98be5d542c77409e1af4470782107,29668746,95,95,0,8021606,21726494,TRUE,,mapped
991320ea46fdc1457a1273cbf5aba759,3655562,95,95,0,3711959,0,TRUE,,mapped
9941441e03741eeff067d2631a108b88,12110730,86,86,0,7780433,4404019,TRUE,,mapped
99721afd3b8c087a8ca3ea7f28af83ae,7871626,95,95,0,7906263,23040,TRUE,,mapped
997324d7135eecbf9adfaab28c82993a,5543818,86,86,0,5599395,0,TRUE,,mapped
999343ba2fa65de082920986f582ef16,12274570,86,86,0,7969177,4372561,TRUE,,mapped
9a00438f0896232e140bc6386da5795f,832413,95,95,0,1080033,0,TRUE,,mapped
9a2b900056c9c0337a844227bd7e339b,4709258,104,104,0,4781506,0,TRUE,,mapped
9ab996abaf7c9b44d657088a4eca7052,3084560,98,98,0,3858759,0,TRUE,,mapped
9b42bbb2497a2f58dee903d289ec1d27,2810250,86,86,0,2873098,0,TRUE,,mapped
9be41c6cf6d0d5c24f123ede691165ec,3742858,95,95,0,3795845,0,TRUE,,mapped
9c9e127b5d94aaad1a511c080df7a376,30875530,68,68,0,7969177,22995271,TRUE,,mapped
9cbe27c0f0a34fbfa53c8f1ac14ecd75,3303306,86,86,0,3355443,0,TRUE,,mapped
9cdc8d7d74f726a82ca50f89f295d6d2,5059978,59,59,0,5148508,0,TRUE,,mapped
9cfdcd94e42e27e1c98ab7a399c632c0,4182410,104,104,0,4246732,0,TRUE,,mapped
9d6114a69e8dd4e9fd94a4135acefe34,420361,95,95,0,557312,0,TRUE,,mapped
9d6a3f721926eebbf2277acdf938b14f,7871626,95,95,0,7927234,0,TRUE,,mapped
9d945979a511db5b3a3bcf0e56ce77a5,4182410,104,104,0,4246732,0,TRUE,,mapped
9ddcb4352e76b30e81657979f9b9cbef,4182410,104,104,0,4246732,0,TRUE,,mapped
9df5740cb4c58ca0d0b39b00e06945c7,7958922,86,86,0,8021606,0,TRUE,,mapped
9e13d13f68bf5ce313b5847654d0f02b,1327754,104,104,0,1373634,0,TRUE,,mapped
9e6133c934fc1024fffdc13ab5bda45b,2810250,68,68,0,2873098,0,TRUE,,mapped
9f1b49c2d168104d28574ec7edb58dc3,3643999,92,92,0,4550819,0,TRUE,,mapped
9f217c636575306d3be9cb2f01eecb08,1591178,77,77,0,1646264,0,TRUE,,mapped
9f4f07e32195542677bd0acbba9cf3f4,5894538,77,77,0,5955911,0,TRUE,,mapped
9f5bc44b235f5109da1a85ae01eb0b08,10023306,68,68,0,7906263,2181038,TRUE,,mapped
9f8cbcb28eeffd2271d4e9d9452fc36c,3918986,95,95,0,3974103,0,TRUE,,mapped
9fbcfdba7eb6a45217da1a8c3fbb3b71,3566730,86,86,0,3628072,0,TRUE,,mapped
9fe1f5bd15d48e230a72cf36a3dba1ee,1460281,86,86,0,1835008,0,TRUE,,mapped
a07a490140e123780a8fee1688207e19,22454154,95,95,0,7853834,14690549,TRUE,,mapped
a14c891ee1d865dbc8a66b1bc3cada51,23497098,95,95,0,7969177,15634268,TRUE,,mapped
a173b2b7cef1a83d2f4b2c60100e202b,13153674,95,95,0,7853834,5379194,TRUE,,mapped
a1cab48052a76de2d82508410bd2761e,4863162,104,104,0,6910115,0,TRUE,,mapped
a2188a64504f13d0f5ad85a687d10743,1358953,104,104,0,1740636,0,TRUE,,mapped
a2193374d95ee8c3705d8c70065389e6,12989834,68,68,0,8032092,5043650,TRUE,,mapped
a220b0487ff7cbcd7d9b4a2bf689bee3,3918986,95,95,0,3974103,0,TRUE,,mapped
a293c4916be4760f28af550f784e4062,21247370,95,95,0,7853834,13474201,TRUE,,mapped
a29711f5a7d0a8ec8f2e53c6bddd7964,947817,86,86,0,1226833,0,TRUE,,mapped
a2b1e16ff660f631ac8f510558f5e28e,3688389,95,95,0,4613734,0,TRUE,,mapped
a2dbe984c6a06f659e22503e830fc66b,39848330,95,95,0,8032092,31918653,TRUE,,mapped
a2ff048bbd10f06c03164c22f156a453,2381450,95,95,0,2453667,0,TRUE,,mapped
a321fcc724dcdd6974f64d546909b58e,28789642,59,59,0,7790919,21076377,TRUE,,mapped
a325d39cf3ac0ed2648abf7cc578e38f,24376202,95,95,0,7969177,16515072,TRUE,,mapped
a34528859efd28c7a2315dbd876f6678,5807242,95,95,0,5861539,0,TRUE,,mapped
a3712156fcf71d5eeb9df1c3a4ccb91c,9014154,104,104,0,8032092,1059061,TRUE,,mapped
a38ce90687a1f0d4d58ef9df300c4dc1,8574602,95,95,0,8032092,610304,TRUE,,mapped
a45a0a1645289de5a6482c35ad9f185a,10199434,95,95,0,8032092,2233466,TRUE,,mapped
a4c71eaa7d0778c6a3ac2205e8ebe6f1,5775242,104,104,0,5872025,0,TRUE,,mapped
a4c830aaaa9d645e8a00e92c529e2611,20532106,59,59,0,7895777,12708741,TRUE,,mapped
a4e403d5785a95fc72191cff16a321a6,21575050,50,50,0,7969177,13683916,TRUE,,mapped
a618386c489b558ce5bd285d4ea793ec,2505805,77,77,0,3114270,0,TRUE,,mapped
a634db6c204329abc7ec9244526e4acf,12110730,68,68,0,7790919,4393533,TRUE,,mapped
a665b13021b69a2c84bbf3105c0cca37,21575050,77,77,0,7969177,13683916,TRUE,,mapped
a673e53e87c4c863a3129b8cb9ac5cda,1832915,104,104,0,3156213,0,TRUE,,mapped
a6953265167b76e2ecab4eb0afad6a3d,2665799,95,95,0,3334471,0,TRUE,,mapped
a69d0383a5e9bc079f0f1db3664d7445,1700674,77,77,0,2139095,0,TRUE,,mapped
a6a4c66cdd64789c73aae44ce88ee90d,2810250,50,50,0,2873098,0,TRUE,,mapped
a6aa499904b38cfc07eeb87621b614cb,4182410,104,104,0,4246732,0,TRUE,,mapped
a6e1161e28c87f691606f452cbd2625f,8398474,95,95,0,8032092,434688,TRUE,,mapped
a6e84cf206a71c1940c740e786109d4f,4182410,95,95,0,4246732,0,TRUE,,mapped
a6fda1cd5df4a97f5f44e8fd7f0d922c,13153674,86,86,0,7906263,5337251,TRUE,,mapped
a704c75bbf81b843921b5ee8af791181,3742858,68,68,0,3795845,0,TRUE,,mapped
a71e4989d59440b14d17f2e51c4beb8e,7432074,77,77,0,7486832,0,TRUE,,mapped
a73457200f0d7383a3bcdd22415c0fca,32633738,104,104,0,8021606,24725422,TRUE,,mapped
a7566f2090f0f83d77330a8c572c6402,19489162,41,41,0,7790919,11765022,TRUE,,mapped
a7b12025cb9aadc5378a73cfb4146fd3,4006282,95,95,0,4068474,0,TRUE,,mapped
a81775712491499974b4c6823ba04672,3479434,95,95,0,3533701,0,TRUE,,mapped
a86dde299f89b29f81573ed9e5a93999,5807242,95,95,0,5861539,0,TRUE,,mapped
a86e838c989993e8e6f2faba34610935,1860668,101,101,0,2359296,0,TRUE,,mapped
aa04a8cf3948a0eda70280b9e015e896,5983370,95,95,0,6039797,0,TRUE,,mapped
aa665d5ca55829b9ddd3a4d1c360a87b,29668746,77,77,0,7895777,21852323,TRUE,,mapped
aa772a6fabdf214d071700d5de36eaac,2632240,101,101,0,4141875,0,TRUE,,mapped
aa7b0f3ebe30e40cce3f0273b083e7c3,4094972,98,98,0,5138022,0,TRUE,,mapped
aa82800062a6de72d4c1152154fedcbf,12274570,59,59,0,7864320,4487905,TRUE,,mapped
ab4515814f7cbfdd3c0731a979042b7f,2602252,86,86,0,3271557,0,TRUE,,mapped
ab5eb5f1bbe888a3f8ac13fdb600675d,8574602,104,104,0,8032092,611840,TRUE,,mapped
abbb229f6d99fca2894a8bf159d9ec19,951471,101,101,0,1226833,0,TRUE,,mapped
abc4a96cad7cbefd12e365f184cad2c5,2045353,101,101,0,2569011,0,TRUE,,mapped
abdf715e664f53708e379d1e10ab09d2,21411210,95,95,0,7969177,13526630,TRUE,,mapped
ac9bd0e2514c031187b612db767fb038,1151626,50,50,0,1195376,0,TRUE,,mapped
accc89fbbf20834663bf78d836746304,2776458,50,50,0,2820669,0,TRUE,,mapped
acfbc2d7cbf5a89feb83c156c81ae4e5,14911882,113,113,0,8032092,6983516,TRUE,,mapped
ad2890a0514518c4ad5823cafa7c77ee,1803577,86,86,0,2285895,0,TRUE,,mapped
adb0222a55502bc995c9423c5a6a81c7,421663,83,83,0,557312,0,TRUE,,mapped
adf5ea752a5c97d75deb8456afa39921,1448230,77,77,0,1835008,0,TRUE,,mapped
ae64022f9eb4d711b7a641ae08009269,3742858,86,86,0,3795845,0,TRUE,,mapped
ae8226a2141935fa6950cecd98eaa005,4182410,104,104,0,4246732,0,TRUE,,mapped
aed6c55f69f51f50a3ccaccfc9671bba,20532106,41,41,0,7906263,12698255,TRUE,,mapped
af5a3a68e1353171ac670fe843660132,22290314,104,104,0,7853834,14533263,TRUE,,mapped
af92509333e1f98b963251ce6f2011e3,4621962,113,113,0,4687134,0,TRUE,,mapped
afbae1c035782c5f51f7542247d99794,6510218,104,104,0,6574571,0,TRUE,,mapped
b03f7cb52ec8640a3b4f171a735d482e,8135050,95,95,0,8032092,166400,TRUE,,mapped
b0af3f069c5cb289a89d7bccd621845e,14032778,104,104,0,7853834,6270484,TRUE,,mapped
b1075acb15c1416eb97ad6607cef4f3b,6949770,104,104,0,7025459,0,TRUE,,mapped
b11ebfad8525cd6f388d1c36eb981a68,5807242,95,95,0,5861539,0,TRUE,,mapped
b1e8588a4ddc7cdc703046d9c4bf5403,3039882,77,77,0,3082813,0,TRUE,,mapped
b2ad69553f55d4963afbb50157f215c2,12274570,77,77,0,7895777,4445962,TRUE,,mapped
b2dc755e6163fdadfaf1a20f11ede4f7,3742858,95,95,0,3795845,0,TRUE,,mapped
b31a306fb738bf434a7a637c9ffe68ba,1591178,59,59,0,1646264,0,TRUE,,mapped
b323da5c45643e9c967a0546dc939764,2974090,59,59,0,3040870,0,TRUE,,mapped
b34c0272bee36b6fbd2971734b2e0a63,4896138,77,77,0,4980736,0,TRUE,,mapped
b372fb0e24b1511b7805d1d6bd1c78c6,4621962,104,104,0,4687134,0,TRUE,,mapped
b3dc79507d0bd5a4b0915ba165376fbf,6510218,95,95,0,6574571,0,TRUE,,mapped
b436a6e7730396404984f0775bdbdbc9,1415050,95,95,0,1468006,0,TRUE,,mapped
b49ac8c578b4561d79ac7087988f1c61,10188682,23,23,0,7906263,2338324,TRUE,,mapped
b4c0b02c5dcd1b49a7b47be99a3e0fda,8135050,95,95,0,8032092,166400,TRUE,,mapped
b4ed20daca47eccf1852b226911a394f,3655562,95,95,0,3711959,0,TRUE,,mapped
b59d40920fd59f2b76a8ae0c5504085c,3918986,104,104,0,3974103,0,TRUE,,mapped
b5a93d6f54b779f0fa99b243466bacea,29668746,95,95,0,7853834,21894266,TRUE,,mapped
b5b2760be383c2f1485073b1c54d02e9,497674,68,68,0,569344,0,TRUE,,mapped
b5c67e246aa1b13c2a1f368cfaf3705e,2784984,95,95,0,3491758,0,TRUE,,mapped
b63f6a132f77910ccac030af0f120192,21411210,95,95,0,8021606,13474201,TRUE,,mapped
b6c9554acdc4b47d81823ba67626f845,12110730,86,86,0,7853834,4330618,TRUE,,mapped
b6cfe6189f05c33821cb9d0df417a8fc,14032778,104,104,0,7864320,6259998,TRUE,,mapped
b7722bcee5e5c3e61965e8da35cb82ad,3822950,86,86,0,4771020,0,TRUE,,mapped
b7b8d82d71264d1d606793b5a65a4ecf,6686346,104,104,0,6752829,0,TRUE,,mapped
b898e8a7ada8eadb0319638eb2d0520f,1297125,104,104,0,1656750,0,TRUE,,mapped
b8ac1fcbc2fca0dfc45a99652b502843,5631114,86,86,0,5683281,0,TRUE,,mapped
b8c0df1967a82ca4f0be3e88cf2efbb6,10199434,86,86,0,8032092,2233466,TRUE,,mapped
b8c821682443b314c913878f9febe926,13153674,59,59,0,7969177,5263851,TRUE,,mapped
b8f5db82f5646ced448205c7de637f33,6686346,104,104,0,6752829,0,TRUE,,mapped
b9004ebdd029b077bc3e6cdb7da692d4,2974090,50,50,0,3040870,0,TRUE,,mapped
b91f365bf5006d28865808e3e74ddc75,12110730,68,68,0,7864320,4320133,TRUE,,mapped
b94752eaa467ee9b62e24643dfec7376,7695498,77,77,0,7748976,0,TRUE,,mapped
b98c29c210adbd72771cfa1b08e278d2,12274570,77,77,0,8021606,4320133,TRUE,,mapped
b9b8d68a9e92490be9fae5fe98c93fff,7871626,95,95,0,7906263,23040,TRUE,,mapped
b9ba3436af81be9d9dbfb8ec840e59da,1678474,95,95,0,1730150,0,TRUE,,mapped
b9d626506f441e7dff83e31537491aa6,11231626,41,41,0,7864320,3428843,TRUE,,mapped
ba4571cd14baeac35e8379941d456294,22290314,104,104,0,7864320,14522777,TRUE,,mapped
ba913daa2e7faa0619ceea5b3b7db9bc,1678474,95,95,0,1730150,0,TRUE,,mapped
bacbce1769dfc8fae89fc31c6f525d2b,22454154,95,95,0,7864320,14680064,TRUE,,mapped
bb00db7cdbac28ecfdb1a69529ce1dfc,10023306,86,86,0,8032092,2055208,TRUE,,mapped
bb324de5f249ac88fbd794a0b956bcce,3380280,95,95,0,5064622,0,TRUE,,mapped
bb60c46f5b7c352b7900043c5ef7e0a7,2810250,50,50,0,2873098,0,TRUE,,mapped
bbafb7b224f5af0a5e6a28a0f3db97af,22290314,104,104,0,7864320,14522777,TRUE,,mapped
bbd7d7c4c9b9d1d8532d3f1fa4af668d,2914728,80,80,0,3638558,0,TRUE,,mapped
bc09be64afbb2ccb28cde3bcae556f67,3742858,77,77,0,3795845,0,TRUE,,mapped
bc12ef2ce699b9f9ed98731c977784ac,30711690,95,95,0,7895777,22911385,TRUE,,mapped
bc1b9abe00d344cc7b6bc5d24e176b83,2776713,98,98,0,3491758,0,TRUE,,mapped
bc87a8607312e46c1e5b8157354e44e6,2800487,95,95,0,3491758,0,TRUE,,mapped
bc94f0e3a913530f3914612d02a328a3,4621962,104,104,0,4687134,0,TRUE,,mapped
bcac9da9e452e7374364a599a26a61a0,4885386,104,104,0,4959764,0,TRUE,,mapped
bcc43ab208a192a9ef8a1d41acdd79c9,4445834,95,95,0,4508876,0,TRUE,,mapped
bce637b42a97ffd878015bb681c21f0e,2810250,59,59,0,2873098,0,TRUE,,mapped
bcf7cef6d5b96880a65b8cb06a8546e2,4182410,104,104,0,4246732,0,TRUE,,mapped
bcff469d9ca87c205c3cdfbbcbfec4d6,3479434,95,95,0,3533701,0,TRUE,,mapped
bd7f38d9c1e6f746e0636499031e0f53,975498,59,59,0,1021440,0,TRUE,,mapped
bd827b56353a16aca75736cd910b049a,5543818,86,86,0,5599395,0,TRUE,,mapped
bd831fe4ed1f03d55d931dea19d4a7c0,21411210,95,95,0,7780433,13715374,TRUE,,mapped
bd9c3973a15cb2d5972acb3b993998d1,12989834,95,95,0,7790919,5284823,TRUE,,mapped
bd9fee5fb5cc050e8789cabe7f06ea7e,1327754,86,86,0,1394606,0,TRUE,,mapped
be37244bef6847254a11217570b03524,5807242,95,95,0,5861539,0,TRUE,,mapped
be8770aa22f4d87e9f298e7df5bb2cec,6334090,95,95,0,6396313,0,TRUE,,mapped
becde56eb7bf8064d2273c0e0eb15ecf,22290314,95,95,0,8021606,14365491,TRUE,,mapped
bed0664cd033875b2f5059277b8d1a9e,3918986,68,68,0,3974103,0,TRUE,,mapped
bfeb1695ef0d4465d162ef0b8b816ae8,1151626,95,95,0,1195376,0,TRUE,,mapped
c024e48e6a40f824b81342401a836432,14032778,95,95,0,7864320,6259998,TRUE,,mapped
c03408d8ed90c0cdece556cca6d19cf9,5631114,77,77,0,5683281,0,TRUE,,mapped
c0d64000c3795c929f097aa01953244b,3039882,68,68,0,3082813,0,TRUE,,mapped
c0e6b63918f2d62e6aeddc0092a496b8,3742858,86,86,0,3795845,0,TRUE,,mapped
c122367432b22688bc63c2f329bf5286,712074,41,41,0,752640,0,TRUE,,mapped
c17f0eaee8b311423d94291e79968952,1583443,95,95,0,1992294,0,TRUE,,mapped
c18167dbad42bf4b495860c48908c0c8,3039882,50,50,0,3082813,0,TRUE,,mapped
c1cef69a22e3ba222471d20add1243eb,3742858,86,86,0,3795845,0,TRUE,,mapped
c1dba24fc08f29b230d7d3c098c9517c,28789642,41,41,0,7906263,20961034,TRUE,,mapped
c2b22d3746fd4e2e9e2798aef348e8cf,12110730,59,59,0,8032092,4152360,TRUE,,mapped
c2b9f32e44695e1371c6926c406b9871,7213194,104,104,0,7287603,0,TRUE,,mapped
c31fc88bf3c0becde256e1b15e057305,3479434,86,86,0,3533701,0,TRUE,,mapped
c330076d84843e97be8255f84e6bf74a,29668746,86,86,0,7853834,21894266,TRUE,,mapped
c371b88a82c4255021bc21b73830d5bc,3642172,77,77,0,4550819,0,TRUE,,mapped
c374fe5bbb3c9760aa59c669272bbf1a,6070666,77,77,0,6134169,0,TRUE,,mapped
c385cff57230e741416398670b9fe6c5,5631114,86,86,0,5683281,0,TRUE,,mapped
c41cdfda81450373fe921c4920794f6b,5983370,95,95,0,6039797,0,TRUE,,mapped
c465ad35f7c93aefdf743307af761ae1,5807242,86,86,0,5861539,0,TRUE,,mapped
c49e4ac9841c77d6b5c8868bf48f8829,3039882,50,50,0,3082813,0,TRUE,,mapped
c4efdf77a43e8d3bd8b92e416b79109e,2782644,92,92,0,3491758,0,TRUE,,mapped
c51ebcacd4c1298650f62d479909cae5,2151058,104,104,0,2726297,0,TRUE,,mapped
c53bceec7935e8743e66c08fe7793a20,6510218,104,104,0,6574571,0,TRUE,,mapped
c5612807a5fab7a7e13df996f8092095,5983370,104,104,0,6039797,0,TRUE,,mapped
c59a0ed79aeed758107f1cb22dd90432,10188682,41,41,0,7864320,2380267,TRUE,,mapped
c5a8ee1abdf621ea2c39d88965507a27,3479434,86,86,0,3533701,0,TRUE,,mapped
c5b401ca33000a6675406689768cecd1,12274570,59,59,0,7864320,4487905,TRUE,,mapped
c5be66d9056923e12cd092c193900a5c,4896138,95,95,0,4980736,0,TRUE,,mapped
c625ac37ab948f898c3c054e1d4036cb,3922338,95,95,0,4917821,0,TRUE,,mapped
c63fcba86f8fd2f2eefaceda05d9aac8,15075722,95,95,0,7864320,7319060,TRUE,,mapped
c6c7a7a185bfb133dba8e90aa748aa97,13153674,77,77,0,8032092,5200936,TRUE,,mapped
c6d2c8dc6db7566e4e547ffea6e12a8f,1941898,95,95,0,2002780,0,TRUE,,mapped
c722f996d921294a5b74c622d4f7ac75,540721,92,92,0,707840,0,TRUE,,mapped
c72b3071edd01d4d832b3385d105c706,4732298,95,95,0,4812963,0,TRUE,,mapped
c74c8d67773abccbc200595da0a84f13,4017034,50,50,0,4089446,0,TRUE,,mapped
c7ad8d6d128cf6a4209445607328fa4a,1446928,83,83,0,1835008,0,TRUE,,mapped
c7f7307afb5ee2b8d1533d087109f2b6,5631114,77,77,0,5683281,0,TRUE,,mapped
c807e9fcfe33f4affc82bf6c0e60f453,12274570,59,59,0,7864320,4487905,TRUE,,mapped
c84170e92aef5079ae923a958cddfb1b,1816842,77,77,0,1960837,0,TRUE,,mapped
c8560eb1bf8809d22c34dfdd443117c2,2030730,104,104,0,2086666,0,TRUE,,mapped
c89315c072ad822ce7010bca146fbecc,5367690,59,59,0,5421137,0,TRUE,,mapped
c8c0c1d28b982ed0606fa0ef1a0ce3f1,2619709,92,92,0,3271557,0,TRUE,,mapped
c91dccc4fe706882a549d9502642e569,2646410,95,95,0,2705326,0,TRUE,,mapped
c9204a6ad8dd6d811d5e5a2824101724,4709258,104,104,0,4781506,0,TRUE,,mapped
c9983c4d8fc199d68a3778c8e181a319,5775242,104,104,0,5872025,0,TRUE,,mapped
ca548741288594b4f10bdf4055a25741,11231626,50,50,0,8032092,3261071,TRUE,,mapped
ca6562bcffc352e5e28fb9f67556abbf,20532106,50,50,0,7790919,12813598,TRUE,,mapped
cac2ab2b1c21698c84140b29e4c428e5,29832586,86,86,0,7969177,21946695,TRUE,,mapped
cafd85f3e54ce4216301777d4b10419a,5150908,101,101,0,6417285,0,TRUE,,mapped
cb4bd6a6a236330b89824fbfe461ae95,30711690,95,95,0,8021606,22785556,TRUE,,mapped
cb61ff5026aa4280858de250a5422623,3819435,95,95,0,4771020,0,TRUE,,mapped
cb6c7b3f3b686299a3434ee1aec84bbf,32469898,113,113,0,7864320,24725422,TRUE,,mapped
cb6ef5912869f5940f7bafd89949a46e,14196618,95,95,0,7906263,6385827,TRUE,,mapped
cc7555855ad0d1c36537a472dea36288,3742858,95,95,0,3795845,0,TRUE,,mapped
ccc084535b7fbe102538c08a7b912308,16118666,104,104,0,8032092,8199864,TRUE,,mapped
ccdbdaf440fa55eddccfe5549892a513,14196618,95,95,0,7969177,6322913,TRUE,,mapped
ccf80617af17d98c352294ee869a9c2d,11946890,104,104,0,7853834,4162846,TRUE,,mapped
cd17cc7975a3b4f0b73facf850d79c18,9014154,104,104,0,8032092,1059061,TRUE,,mapped
cd26e0df01ed71630181ef4a14bec2a7,4006282,86,86,0,4068474,0,TRUE,,mapped
cd407f79ee6de966c8c3608ac60ea9b0,2266601,98,98,0,2873098,0,TRUE,,mapped
cd6fda3c27790363c35161cad7065037,13153674,86,86,0,7853834,5379194,TRUE,,mapped
cd977eada26c27f906700012e6b554df,1678474,95,95,0,1730150,0,TRUE,,mapped
cdafdf37ce85696704cb88943e97c552,1700674,95,95,0,2139095,0,TRUE,,mapped
cdbbc16cd07c19df63f60ad775930739,5807242,95,95,0,5861539,0,TRUE,,mapped
cdf42d3c39a6595331d0bc651928d3f9,7695498,77,77,0,7748976,0,TRUE,,mapped
ce28096baf1c8154739e6479262057e0,2503003,80,80,0,3114270,0,TRUE,,mapped
cec68c37e39cdef55c32fd2f562fc68b,3742858,95,95,0,3795845,0,TRUE,,mapped
ced73e7c7eb9feede7cbb95e3747a3f8,2885547,95,95,0,3638558,0,TRUE,,mapped
cef008d128c549094ea1700c25d812e1,715043,71,71,0,924928,0,TRUE,,mapped
cf2dd11279d40b8fc2d911059110952e,2109458,95,95,0,2652897,0,TRUE,,mapped
d00cb2ba1a0856ac5d8cd5ed7ecf5d31,2118026,104,104,0,2181038,0,TRUE,,mapped
d0a5ff67e269a1ac4f305c618a88ac85,11231626,32,32,0,7906263,3386900,TRUE,,mapped
d0f44e2dbf36429f1fe1ce50dc8eeed4,7125898,113,113,0,7203717,0,TRUE,,mapped
d1269d9156ddc027c40473008192958a,1931146,23,23,0,1981808,0,TRUE,,mapped
d1b9a359561814e89b273c953bb32bb1,3479434,95,95,0,3533701,0,TRUE,,mapped
d1c2fa68b28ca0d06453a5e10db81a1d,4182410,86,86,0,4246732,0,TRUE,,mapped
d25ac2430c53058c58710369d8881e6f,5807242,95,95,0,5861539,0,TRUE,,mapped
d25c9fed0f1c901c0521051a4febd1bf,3918986,95,95,0,3974103,0,TRUE,,mapped
d2a6d6bf9e5dc6b4f42877c8337be76a,32633738,104,104,0,8021606,24725422,TRUE,,mapped
d3243ccd0b1e6299d112fa92364f0bdd,7125898,113,113,0,7203717,0,TRUE,,mapped
d32a3166e1aa90f93ab547360688e7a7,5807242,95,95,0,5861539,0,TRUE,,mapped
d32d0b26d534203b48d866facd98cc3e,11067786,41,41,0,8032092,3093299,TRUE,,mapped
d374baff9a680e54af2e7e01a87f36f4,4732298,95,95,0,4812963,0,TRUE,,mapped
d3b16e5675d9f02ba3cb845067780dd7,5807242,95,95,0,5861539,0,TRUE,,mapped
d40c7bae09509dc04fa8ce0138f46900,5939082,95,95,0,6029312,0,TRUE,,mapped
d449e273799fddc0dc167f1c42b3497b,7871626,77,77,0,7927234,0,TRUE,,mapped
d4c2ba36cf7f5a18133886d4fb06f26a,6773642,95,95,0,6847201,0,TRUE,,mapped
d5d6397dc8e7a07441d565662a61bef3,1069340,95,95,0,1373634,0,TRUE,,mapped
d60b34a41e93a34223bbe48371ead7d3,3534199,89,89,0,4404019,0,TRUE,,mapped
d6117ac0727b027348bb056759b3315a,8135050,95,95,0,7895777,297472,TRUE,,mapped
d64330dd1ea0541471bfa08f9d7ad009,10188682,59,59,0,7853834,2380267,TRUE,,mapped
d648a3844908aa19dc9385b9f4f790f4,4555612,92,92,0,5683281,0,TRUE,,mapped
d659906577ed785b207435980424f250,10199434,77,77,0,7906263,2359296,TRUE,,mapped
d6c124aba638334ac6cee7489841ffa2,10462858,95,95,0,8032092,2495610,TRUE,,mapped
d6f3d6ba803c8de082ac11bf70ac7b43,3742858,95,95,0,3795845,0,TRUE,,mapped
d727d54d6c752cf42f7aded2b2cc7b80,832413,95,95,0,1080033,0,TRUE,,mapped
d739e62e8a2418339b967173f318a4df,5367690,77,77,0,5421137,0,TRUE,,mapped
d770fd35074cc3ef7dd76e1f96fd1946,4006282,86,86,0,4068474,0,TRUE,,mapped
d7bd21d7a9ef6ce35ad0ce05ebeb1829,5543818,95,95,0,5599395,0,TRUE,,mapped
d7e9e3c65e3b93c7114f34b6cbadd6e7,2503003,89,89,0,3114270,0,TRUE,,mapped
d8122813748cebcc0b7a8839f495e388,1301292,77,77,0,2495610,0,TRUE,,mapped
d8247320433d41c895e88548b5b4820c,6246794,104,104,0,6312427,0,TRUE,,mapped
d86ff6f4644cbcb23c4df79be36a890f,1696570,95,95,0,2139095,0,TRUE,,mapped
d8720cf71455c485e0681eec0efc0901,1582141,92,92,0,1992294,0,TRUE,,mapped
d8a2a0704d6936ae39e84438d52c384c,8135050,77,77,0,8032092,166400,TRUE,,mapped
d8ebc601b5da07b82b1e0f29dbf4ffd5,3039882,50,50,0,3082813,0,TRUE,,mapped
d8f10eace4b69883d6652114c7d3431d,14032778,104,104,0,7864320,6259998,TRUE,,mapped
d90d77bd03a3eae63cb33212bc576b1c,14196618,95,95,0,8032092,6259998,TRUE,,mapped
d9461391e61ceeac5a11a12c9d9f6aac,834101,95,95,0,1080033,0,TRUE,,mapped
d984ccdb72739e3717e3309f0aebf9c1,31754634,95,95,0,8021606,23834132,TRUE,,mapped
d98fc5a029389cee389e94c6f37b0503,4445834,104,104,0,4508876,0,TRUE,,mapped
d9a6295bbadec2b1101b82fcb37e49b8,12110730,95,95,0,8021606,4162846,TRUE,,mapped
d9b7c55d59734ccf8326b76d0c789e1d,1702501,98,98,0,2139095,0,TRUE,,mapped
