hash,params,ops_on_tpu,ops_on_cpu,onchip_used_bytes,offchip_streamed_bytes,mapped,status
87ddd8c9aaa5ffcfa8988b2208320cbd,23169418,,,7864320,15414067,PARTIAL,partial_999_cpu_ops
8810708382e7993dff9f4fb2742d3635,2974090,,,3040870,0,PARTIAL,partial_999_cpu_ops
8833639bdf7c2aa109b969c32a65cc28,3805107,,,4771020,0,PARTIAL,partial_999_cpu_ops
88533e8540790ea14214199b7b18c5a8,2779703,,,3491758,0,PARTIAL,partial_999_cpu_ops
8857e90db260c3ae832eb1d3ad1d2337,22290314,,,8021606,14365491,PARTIAL,partial_999_cpu_ops
886abf4ac14e23ff82b11794328a3547,22454154,,,8032092,14512291,PARTIAL,partial_999_cpu_ops
8885e8e531900b8af1393e4e45cf43d8,4445834,,,4508876,0,PARTIAL,partial_999_cpu_ops
88b8c2d06e3be302d64cc528062b5595,14196618,,,7864320,6427770,PARTIAL,partial_999_cpu_ops
88fbe77b5640371dcbfb38598126b26b,14196618,,,7906263,6385827,PARTIAL,partial_999_cpu_ops
8931375b17571d1c7fbf7c112dbe28bc,2780880,,,3491758,0,PARTIAL,partial_999_cpu_ops
899273c79511eb3886001ffd5fafdf65,32633738,,,7906263,24840765,PARTIAL,partial_999_cpu_ops
89cb2b3dd91a73e067eea4b1b67e033d,8311178,,,7906263,465408,PARTIAL,partial_999_cpu_ops
8a666b281d20242f496975081b2e601a,8135050,,,7979663,217600,PARTIAL,partial_999_cpu_ops
8a67d9ba0c93eb2f70c707fc6efff028,833576,,,1080033,0,PARTIAL,partial_999_cpu_ops
8a8c599255733293cca58f201eb56bdf,2796383,,,3491758,0,PARTIAL,partial_999_cpu_ops
8aacaa51eb7421d4fe918e3421437986,29832586,,,8032092,21883781,PARTIAL,partial_999_cpu_ops
8ac52337a9d2258225417431679eb4ac,3742858,,,3795845,0,PARTIAL,partial_999_cpu_ops
8b2e434cce492e217d6e82c44a6de814,1415050,,,1468006,0,PARTIAL,partial_999_cpu_ops
8b7f9b37a02fdf554fb77e97a2c4edbb,22454154,,,8021606,14522777,PARTIAL,partial_999_cpu_ops
8b900e6fbd7672c65fe6f833e95c200b,21411210,,,7864320,13631488,PARTIAL,partial_999_cpu_ops
8b9be5d95d30991c3858fe0024905d8a,6686346,,,6752829,0,PARTIAL,partial_999_cpu_ops
8c354810335fa8f8af62e14e69c92416,31754634,,,8021606,23834132,PARTIAL,partial_999_cpu_ops
8c7c4a40a9479c7f697b5bc3af501f5b,29668746,,,7864320,21883781,PARTIAL,partial_999_cpu_ops
8cb3a764fd692371153c2c8503f840e0,11067786,,,8032092,3093299,PARTIAL,partial_999_cpu_ops
8cc1db85d68941ddc0ae6f455b7dd8ae,12110730,,,7853834,4330618,PARTIAL,partial_999_cpu_ops
8cde6d91c55887e02d1e539a4158519d,12274570,,,7906263,4445962,PARTIAL,partial_999_cpu_ops
8ce7a157bb8325e06b4979c5ad77d620,3039882,,,3082813,0,PARTIAL,partial_999_cpu_ops
8d6551d697ad30bb0a174e47d0bda0f8,21411210,,,7790919,13704888,PARTIAL,partial_999_cpu_ops
8d9bd61b19a1c7b12f72ae934f99efb0,28789642,,,7853834,21002977,PARTIAL,partial_999_cpu_ops
8da04adf608eb22905587f461a1c3edd,2265738,,,2422210,0,PARTIAL,partial_999_cpu_ops
8dcab98e50962bc64eb888de400a2d60,3797474,,,5567938,0,PARTIAL,partial_999_cpu_ops
8dd13a561a5d593fdc828306b10a4e60,712074,,,752640,0,PARTIAL,partial_999_cpu_ops
8e1d80638c24b4d6cf2dfdadebca9737,1080970,,,1184890,0,PARTIAL,partial_999_cpu_ops
8e651ef65c083b4d631d9f4e1057b603,12110730,,,7853834,4330618,PARTIAL,partial_999_cpu_ops
8e745799d6c739ad3f03b9de020abc08,10462858,,,8032092,2495610,PARTIAL,partial_999_cpu_ops
8e85de1dead7e9c3e04aa83a4a4b5ab1,19489162,,,7853834,11691622,PARTIAL,partial_999_cpu_ops
8ea87d1967f5899f0378de0842f03357,1458454,,,1835008,0,PARTIAL,partial_999_cpu_ops
8f05e88084647ad6561578d45893e81e,21575050,,,7969177,13683916,PARTIAL,partial_999_cpu_ops
907802d27f786475545b76371b5b5da9,12110730,,,7790919,4393533,PARTIAL,partial_999_cpu_ops
90a35050239ec41f90adb19f0aa7a9e3,2810250,,,2873098,0,PARTIAL,partial_999_cpu_ops
90d41553c012f05a35e0fd41d5b68295,21411210,,,7864320,13631488,PARTIAL,partial_999_cpu_ops
90e3f5faec3240ddfee38a004cead72a,1931146,,,1981808,0,PARTIAL,partial_999_cpu_ops
90ef47dbc5f8d324099359433fbe82df,22454154,,,8021606,14522777,PARTIAL,partial_999_cpu_ops
9136b2e02ddc2881f410b4ba54bbad48,3087550,,,3858759,0,PARTIAL,partial_999_cpu_ops
9172e8ef5d8828d5f87ab87f7d9bde8c,2810250,,,2873098,0,PARTIAL,partial_999_cpu_ops
91918ea9f4e4b7db350e8cb1dcc8f0c2,6070666,,,6134169,0,PARTIAL,partial_999_cpu_ops
9205f3085fe97cb7a47783c3bbc01eab,5543818,,,5599395,0,PARTIAL,partial_999_cpu_ops
9276fde4b697391a8d5066e28867bb0b,2446392,,,3932160,0,PARTIAL,partial_999_cpu_ops
9293a63abf5e8458b478099cbb9570d2,420361,,,557312,0,PARTIAL,partial_999_cpu_ops
92a5631bab282fb916ce1bb17226e868,12989834,,,7790919,5284823,PARTIAL,partial_999_cpu_ops
92ae8634e6ea95d7d48e9fe6c2f3836b,14032778,,,7864320,6259998,PARTIAL,partial_999_cpu_ops
9356645ae93df380444ea4ea52aa9663,5807242,,,5861539,0,PARTIAL,partial_999_cpu_ops
94077873c0860ab2590b655a1889e3c3,5611402,,,5704253,0,PARTIAL,partial_999_cpu_ops
941745c7ff13c8da20212953c63d1d32,8135050,,,7895777,297472,PARTIAL,partial_999_cpu_ops
9440aadf0cbb3db290a9d87591c09be9,20368266,,,7790919,12656312,PARTIAL,partial_999_cpu_ops
94bd326911f061808bc2197d97760da8,6070666,,,6134169,0,PARTIAL,partial_999_cpu_ops
951fbeab18853b16a3b9f31f410ccc3b,30711690,,,8021606,22785556,PARTIAL,partial_999_cpu_ops
952dfc4e689b9c00236770eaf021bcd5,22617994,,,7969177,14742978,PARTIAL,partial_999_cpu_ops
95717613c5c79692756a23a8a02ffdb6,6510218,,,6574571,0,PARTIAL,partial_999_cpu_ops
9658ee67bf050f0fbc8e337a6a5f6cee,2557578,,,2621440,0,PARTIAL,partial_999_cpu_ops
9679451bb3280c35d3c4bb2141d70694,21411210,,,8032092,13463715,PARTIAL,partial_999_cpu_ops
96794a104891b22bf4f2abbdd7c3e90f,11231626,,,7969177,3323985,PARTIAL,partial_999_cpu_ops
968755e05b28d2bcd83ffd9db9b837dc,1591178,,,1646264,0,PARTIAL,partial_999_cpu_ops
96ad5bd16b5c2d4501ee3e16ef2a1dd8,5631114,,,5683281,0,PARTIAL,partial_999_cpu_ops
96bf52913dbdd678023248228c44161d,1415050,,,1468006,0,PARTIAL,partial_999_cpu_ops
96c1edf2519472092008f6565e352e75,5104266,,,5148508,0,PARTIAL,partial_999_cpu_ops
971ac24547267da23e12018371b49874,5807242,,,5861539,0,PARTIAL,partial_999_cpu_ops
971d4a887ef4b24e31731c0dfd816253,2885547,,,3638558,0,PARTIAL,partial_999_cpu_ops
97889eea40097070385170769c219cbf,24212362,,,7906263,16420700,PARTIAL,partial_999_cpu_ops
97a871e1febc99c32b5744dbd658d2cd,20532106,,,7895777,12708741,PARTIAL,partial_999_cpu_ops
980f15236179785b551c73fc8d6e984c,2606881,,,3271557,0,PARTIAL,partial_999_cpu_ops
98f98be5d542c77409e1af4470782107,29668746,,,8021606,21726494,PARTIAL,partial_999_cpu_ops
991320ea46fdc1457a1273cbf5aba759,3655562,,,3711959,0,PARTIAL,partial_999_cpu_ops
9941441e03741eeff067d2631a108b88,12110730,,,7780433,4404019,PARTIAL,partial_999_cpu_ops
99721afd3b8c087a8ca3ea7f28af83ae,7871626,,,7906263,23040,PARTIAL,partial_999_cpu_ops
997324d7135eecbf9adfaab28c82993a,5543818,,,5599395,0,PARTIAL,partial_999_cpu_ops
999343ba2fa65de082920986f582ef16,12274570,,,7969177,4372561,PARTIAL,partial_999_cpu_ops
9a00438f0896232e140bc6386da5795f,832413,,,1080033,0,PARTIAL,partial_999_cpu_ops
9a2b900056c9c0337a844227bd7e339b,4709258,,,4781506,0,PARTIAL,partial_999_cpu_ops
9ab996abaf7c9b44d657088a4eca7052,3084560,,,3858759,0,PARTIAL,partial_999_cpu_ops
9b42bbb2497a2f58dee903d289ec1d27,2810250,,,2873098,0,PARTIAL,partial_999_cpu_ops
9be41c6cf6d0d5c24f123ede691165ec,3742858,,,3795845,0,PARTIAL,partial_999_cpu_ops
9c9e127b5d94aaad1a511c080df7a376,30875530,,,7969177,22995271,PARTIAL,partial_999_cpu_ops
9cbe27c0f0a34fbfa53c8f1ac14ecd75,3303306,,,3355443,0,PARTIAL,partial_999_cpu_ops
9cdc8d7d74f726a82ca50f89f295d6d2,5059978,,,5148508,0,PARTIAL,partial_999_cpu_ops
9cfdcd94e42e27e1c98ab7a399c632c0,4182410,,,4246732,0,PARTIAL,partial_999_cpu_ops
9d6114a69e8dd4e9fd94a4135acefe34,420361,,,557312,0,PARTIAL,partial_999_cpu_ops
9d6a3f721926eebbf2277acdf938b14f,7871626,,,7927234,0,PARTIAL,partial_999_cpu_ops
9d945979a511db5b3a3bcf0e56ce77a5,4182410,,,4246732,0,PARTIAL,partial_999_cpu_ops
9ddcb4352e76b30e81657979f9b9cbef,4182410,,,4246732,0,PARTIAL,partial_999_cpu_ops
9df5740cb4c58ca0d0b39b00e06945c7,7958922,,,8021606,0,PARTIAL,partial_999_cpu_ops
9e13d13f68bf5ce313b5847654d0f02b,1327754,,,1373634,0,PARTIAL,partial_999_cpu_ops
9e6133c934fc1024fffdc13ab5bda45b,2810250,,,2873098,0,PARTIAL,partial_999_cpu_ops
9f1b49c2d168104d28574ec7edb58dc3,3643999,,,4550819,0,PARTIAL,partial_999_cpu_ops
9f217c636575306d3be9cb2f01eecb08,1591178,,,1646264,0,PARTIAL,partial_999_cpu_ops
9f4f07e32195542677bd0acbba9cf3f4,5894538,,,5955911,0,PARTIAL,partial_999_cpu_ops
9f5bc44b235f5109da1a85ae01eb0b08,10023306,,,7906263,2181038,PARTIAL,partial_999_cpu_ops
9f8cbcb28eeffd2271d4e9d9452fc36c,3918986,,,3974103,0,PARTIAL,partial_999_cpu_ops
9fbcfdba7eb6a45217da1a8c3fbb3b71,3566730,,,3628072,0,PARTIAL,partial_999_cpu_ops
9fe1f5bd15d48e230a72cf36a3dba1ee,1460281,,,1835008,0,PARTIAL,partial_999_cpu_ops
a07a490140e123780a8fee1688207e19,22454154,,,7853834,14690549,PARTIAL,partial_999_cpu_ops
a14c891ee1d865dbc8a66b1bc3cada51,23497098,,,7969177,15634268,PARTIAL,partial_999_cpu_ops
a173b2b7cef1a83d2f4b2c60100e202b,13153674,,,7853834,5379194,PARTIAL,partial_999_cpu_ops
a1cab48052a76de2d82508410bd2761e,4863162,,,6910115,0,PARTIAL,partial_999_cpu_ops
a2188a64504f13d0f5ad85a687d10743,1358953,,,1740636,0,PARTIAL,partial_999_cpu_ops
a2193374d95ee8c3705d8c70065389e6,12989834,,,8032092,5043650,PARTIAL,partial_999_cpu_ops
a220b0487ff7cbcd7d9b4a2bf689bee3,3918986,,,3974103,0,PARTIAL,partial_999_cpu_ops
a293c4916be4760f28af550f784e4062,21247370,,,7853834,13474201,PARTIAL,partial_999_cpu_ops
a29711f5a7d0a8ec8f2e53c6bddd7964,947817,,,1226833,0,PARTIAL,partial_999_cpu_ops
a2b1e16ff660f631ac8f510558f5e28e,3688389,,,4613734,0,PARTIAL,partial_999_cpu_ops
a2dbe984c6a06f659e22503e830fc66b,39848330,,,8032092,31918653,PARTIAL,partial_999_cpu_ops
a2ff048bbd10f06c03164c22f156a453,2381450,,,2453667,0,PARTIAL,partial_999_cpu_ops
a321fcc724dcdd6974f64d546909b58e,28789642,,,7790919,21076377,PARTIAL,partial_999_cpu_ops
a325d39cf3ac0ed2648abf7cc578e38f,24376202,,,7969177,16515072,PARTIAL,partial_999_cpu_ops
a34528859efd28c7a2315dbd876f6678,5807242,,,5861539,0,PARTIAL,partial_999_cpu_ops
a3712156fcf71d5eeb9df1c3a4ccb91c,9014154,,,8032092,1059061,PARTIAL,partial_999_cpu_ops
a38ce90687a1f0d4d58ef9df300c4dc1,8574602,,,8032092,610304,PARTIAL,partial_999_cpu_ops
a45a0a1645289de5a6482c35ad9f185a,10199434,,,8032092,2233466,PARTIAL,partial_999_cpu_ops
a4c71eaa7d0778c6a3ac2205e8ebe6f1,5775242,,,5872025,0,PARTIAL,partial_999_cpu_ops
a4c830aaaa9d645e8a00e92c529e2611,20532106,,,7895777,12708741,PARTIAL,partial_999_cpu_ops
a4e403d5785a95fc72191cff16a321a6,21575050,,,7969177,13683916,PARTIAL,partial_999_cpu_ops
a618386c489b558ce5bd285d4ea793ec,2505805,,,3114270,0,PARTIAL,partial_999_cpu_ops
a634db6c204329abc7ec9244526e4acf,12110730,,,7790919,4393533,PARTIAL,partial_999_cpu_ops
a665b13021b69a2c84bbf3105c0cca37,21575050,,,7969177,13683916,PARTIAL,partial_999_cpu_ops
a673e53e87c4c863a3129b8cb9ac5cda,1832915,,,3156213,0,PARTIAL,partial_999_cpu_ops
a6953265167b76e2ecab4eb0afad6a3d,2665799,,,3334471,0,PARTIAL,partial_999_cpu_ops
a69d0383a5e9bc079f0f1db3664d7445,1700674,,,2139095,0,PARTIAL,partial_999_cpu_ops
a6a4c66cdd64789c73aae44ce88ee90d,2810250,,,2873098,0,PARTIAL,partial_999_cpu_ops
a6aa499904b38cfc07eeb87621b614cb,4182410,,,4246732,0,PARTIAL,partial_999_cpu_ops
a6e1161e28c87f691606f452cbd2625f,8398474,,,8032092,434688,PARTIAL,partial_999_cpu_ops
a6e84cf206a71c1940c740e786109d4f,4182410,,,4246732,0,PARTIAL,partial_999_cpu_ops
a6fda1cd5df4a97f5f44e8fd7f0d922c,13153674,,,7906263,5337251,PARTIAL,partial_999_cpu_ops
a704c75bbf81b843921b5ee8af791181,3742858,,,3795845,0,PARTIAL,partial_999_cpu_ops
a71e4989d59440b14d17f2e51c4beb8e,7432074,,,7486832,0,PARTIAL,partial_999_cpu_ops
a73457200f0d7383a3bcdd22415c0fca,32633738,,,8021606,24725422,PARTIAL,partial_999_cpu_ops
a7566f2090f0f83d77330a8c572c6402,19489162,,,7790919,11765022,PARTIAL,partial_999_cpu_ops
a7b12025cb9aadc5378a73cfb4146fd3,4006282,,,4068474,0,PARTIAL,partial_999_cpu_ops
a81775712491499974b4c6823ba04672,3479434,,,3533701,0,PARTIAL,partial_999_cpu_ops
a86dde299f89b29f81573ed9e5a93999,5807242,,,5861539,0,PARTIAL,partial_999_cpu_ops
a86e838c989993e8e6f2faba34610935,1860668,,,2359296,0,PARTIAL,partial_999_cpu_ops
aa04a8cf3948a0eda70280b9e015e896,5983370,,,6039797,0,PARTIAL,partial_999_cpu_ops
aa665d5ca55829b9ddd3a4d1c360a87b,29668746,,,7895777,21852323,PARTIAL,partial_999_cpu_ops
aa772a6fabdf214d071700d5de36eaac,2632240,,,4141875,0,PARTIAL,partial_999_cpu_ops
aa7b0f3ebe30e40cce3f0273b083e7c3,4094972,,,5138022,0,PARTIAL,partial_999_cpu_ops
aa82800062a6de72d4c1152154fedcbf,12274570,,,7864320,4487905,PARTIAL,partial_999_cpu_ops
ab4515814f7cbfdd3c0731a979042b7f,2602252,,,3271557,0,PARTIAL,partial_999_cpu_ops
ab5eb5f1bbe888a3f8ac13fdb600675d,8574602,,,8032092,611840,PARTIAL,partial_999_cpu_ops
abbb229f6d99fca2894a8bf159d9ec19,951471,,,1226833,0,PARTIAL,partial_999_cpu_ops
abc4a96cad7cbefd12e365f184cad2c5,2045353,,,2569011,0,PARTIAL,partial_999_cpu_ops
abdf715e664f53708e379d1e10ab09d2,21411210,,,7969177,13526630,PARTIAL,partial_999_cpu_ops
ac9bd0e2514c031187b612db767fb038,1151626,,,1195376,0,PARTIAL,partial_999_cpu_ops
accc89fbbf20834663bf78d836746304,2776458,,,2820669,0,PARTIAL,partial_999_cpu_ops
acfbc2d7cbf5a89feb83c156c81ae4e5,14911882,,,8032092,6983516,PARTIAL,partial_999_cpu_ops
ad2890a0514518c4ad5823cafa7c77ee,1803577,,,2285895,0,PARTIAL,partial_999_cpu_ops
adb0222a55502bc995c9423c5a6a81c7,421663,,,557312,0,PARTIAL,partial_999_cpu_ops
adf5ea752a5c97d75deb8456afa39921,1448230,,,1835008,0,PARTIAL,partial_999_cpu_ops
ae64022f9eb4d711b7a641ae08009269,3742858,,,3795845,0,PARTIAL,partial_999_cpu_ops
ae8226a2141935fa6950cecd98eaa005,4182410,,,4246732,0,PARTIAL,partial_999_cpu_ops
aed6c55f69f51f50a3ccaccfc9671bba,20532106,,,7906263,12698255,PARTIAL,partial_999_cpu_ops
af5a3a68e1353171ac670fe843660132,22290314,,,7853834,14533263,PARTIAL,partial_999_cpu_ops
af92509333e1f98b963251ce6f2011e3,4621962,,,4687134,0,PARTIAL,partial_999_cpu_ops
afbae1c035782c5f51f7542247d99794,6510218,,,6574571,0,PARTIAL,partial_999_cpu_ops
b03f7cb52ec8640a3b4f171a735d482e,8135050,,,8032092,166400,PARTIAL,partial_999_cpu_ops
b0af3f069c5cb289a89d7bccd621845e,14032778,,,7853834,6270484,PARTIAL,partial_999_cpu_ops
b1075acb15c1416eb97ad6607cef4f3b,6949770,,,7025459,0,PARTIAL,partial_999_cpu_ops
b11ebfad8525cd6f388d1c36eb981a68,5807242,,,5861539,0,PARTIAL,partial_999_cpu_ops
b1e8588a4ddc7cdc703046d9c4bf5403,3039882,,,3082813,0,PARTIAL,partial_999_cpu_ops
b2ad69553f55d4963afbb50157f215c2,12274570,,,7895777,4445962,PARTIAL,partial_999_cpu_ops
b2dc755e6163fdadfaf1a20f11ede4f7,3742858,,,3795845,0,PARTIAL,partial_999_cpu_ops
b31a306fb738bf434a7a637c9ffe68ba,1591178,,,1646264,0,PARTIAL,partial_999_cpu_ops
b323da5c45643e9c967a0546dc939764,2974090,,,3040870,0,PARTIAL,partial_999_cpu_ops
b34c0272bee36b6fbd2971734b2e0a63,4896138,,,4980736,0,PARTIAL,partial_999_cpu_ops
b372fb0e24b1511b7805d1d6bd1c78c6,4621962,,,4687134,0,PARTIAL,partial_999_cpu_ops
b3dc79507d0bd5a4b0915ba165376fbf,6510218,,,6574571,0,PARTIAL,partial_999_cpu_ops
b436a6e7730396404984f0775bdbdbc9,1415050,,,1468006,0,PARTIAL,partial_999_cpu_ops
b49ac8c578b4561d79ac7087988f1c61,10188682,,,7906263,2338324,PARTIAL,partial_999_cpu_ops
b4c0b02c5dcd1b49a7b47be99a3e0fda,8135050,,,8032092,166400,PARTIAL,partial_999_cpu_ops
b4ed20daca47eccf1852b226911a394f,3655562,,,3711959,0,PARTIAL,partial_999_cpu_ops
b59d40920fd59f2b76a8ae0c5504085c,3918986,,,3974103,0,PARTIAL,partial_999_cpu_ops
b5a93d6f54b779f0fa99b243466bacea,29668746,,,7853834,21894266,PARTIAL,partial_999_cpu_ops
b5b2760be383c2f1485073b1c54d02e9,497674,,,569344,0,PARTIAL,partial_999_cpu_ops
b5c67e246aa1b13c2a1f368cfaf3705e,2784984,,,3491758,0,PARTIAL,partial_999_cpu_ops
b63f6a132f77910ccac030af0f120192,21411210,,,8021606,13474201,PARTIAL,partial_999_cpu_ops
b6c9554acdc4b47d81823ba67626f845,12110730,,,7853834,4330618,PARTIAL,partial_999_cpu_ops
b6cfe6189f05c33821cb9d0df417a8fc,14032778,,,7864320,6259998,PARTIAL,partial_999_cpu_ops
b7722bcee5e5c3e61965e8da35cb82ad,3822950,,,4771020,0,PARTIAL,partial_999_cpu_ops
b7b8d82d71264d1d606793b5a65a4ecf,6686346,,,6752829,0,PARTIAL,partial_999_cpu_ops
b898e8a7ada8eadb0319638eb2d0520f,1297125,,,1656750,0,PARTIAL,partial_999_cpu_ops
b8ac1fcbc2fca0dfc45a99652b502843,5631114,,,5683281,0,PARTIAL,partial_999_cpu_ops
b8c0df1967a82ca4f0be3e88cf2efbb6,10199434,,,8032092,2233466,PARTIAL,partial_999_cpu_ops
b8c821682443b314c913878f9febe926,13153674,,,7969177,5263851,PARTIAL,partial_999_cpu_ops
b8f5db82f5646ced448205c7de637f33,6686346,,,6752829,0,PARTIAL,partial_999_cpu_ops
b9004ebdd029b077bc3e6cdb7da692d4,2974090,,,3040870,0,PARTIAL,partial_999_cpu_ops
b91f365bf5006d28865808e3e74ddc75,12110730,,,7864320,4320133,PARTIAL,partial_999_cpu_ops
b94752eaa467ee9b62e24643dfec7376,7695498,,,7748976,0,PARTIAL,partial_999_cpu_ops
b98c29c210adbd72771cfa1b08e278d2,12274570,,,8021606,4320133,PARTIAL,partial_999_cpu_ops
b9b8d68a9e92490be9fae5fe98c93fff,7871626,,,7906263,23040,PARTIAL,partial_999_cpu_ops
b9ba3436af81be9d9dbfb8ec840e59da,1678474,,,1730150,0,PARTIAL,partial_999_cpu_ops
b9d626506f441e7dff83e31537491aa6,11231626,,,7864320,3428843,PARTIAL,partial_999_cpu_ops
ba4571cd14baeac35e8379941d456294,22290314,,,7864320,14522777,PARTIAL,partial_999_cpu_ops
ba913daa2e7faa0619ceea5b3b7db9bc,1678474,,,1730150,0,PARTIAL,partial_999_cpu_ops
bacbce1769dfc8fae89fc31c6f525d2b,22454154,,,7864320,14680064,PARTIAL,partial_999_cpu_ops
bb00db7cdbac28ecfdb1a69529ce1dfc,10023306,,,8032092,2055208,PARTIAL,partial_999_cpu_ops
bb324de5f249ac88fbd794a0b956bcce,3380280,,,5064622,0,PARTIAL,partial_999_cpu_ops
bb60c46f5b7c352b7900043c5ef7e0a7,2810250,,,2873098,0,PARTIAL,partial_999_cpu_ops
bbafb7b224f5af0a5e6a28a0f3db97af,22290314,,,7864320,14522777,PARTIAL,partial_999_cpu_ops
bbd7d7c4c9b9d1d8532d3f1fa4af668d,2914728,,,3638558,0,PARTIAL,partial_999_cpu_ops
bc09be64afbb2ccb28cde3bcae556f67,3742858,,,3795845,0,PARTIAL,partial_999_cpu_ops
bc12ef2ce699b9f9ed98731c977784ac,30711690,,,7895777,22911385,PARTIAL,partial_999_cpu_ops
bc1b9abe00d344cc7b6bc5d24e176b83,2776713,,,3491758,0,PARTIAL,partial_999_cpu_ops
bc87a8607312e46c1e5b8157354e44e6,2800487,,,3491758,0,PARTIAL,partial_999_cpu_ops
bc94f0e3a913530f3914612d02a328a3,4621962,,,4687134,0,PARTIAL,partial_999_cpu_ops
bcac9da9e452e7374364a599a26a61a0,4885386,,,4959764,0,PARTIAL,partial_999_cpu_ops
bcc43ab208a192a9ef8a1d41acdd79c9,4445834,,,4508876,0,PARTIAL,partial_999_cpu_ops
bce637b42a97ffd878015bb681c21f0e,2810250,,,2873098,0,PARTIAL,partial_999_cpu_ops
bcf7cef6d5b96880a65b8cb06a8546e2,4182410,,,4246732,0,PARTIAL,partial_999_cpu_ops
bcff469d9ca87c205c3cdfbbcbfec4d6,3479434,,,3533701,0,PARTIAL,partial_999_cpu_ops
bd7f38d9c1e6f746e0636499031e0f53,975498,,,1021440,0,PARTIAL,partial_999_cpu_ops
bd827b56353a16aca75736cd910b049a,5543818,,,5599395,0,PARTIAL,partial_999_cpu_ops
bd831fe4ed1f03d55d931dea19d4a7c0,21411210,,,7780433,13715374,PARTIAL,partial_999_cpu_ops
bd9c3973a15cb2d5972acb3b993998d1,12989834,,,7790919,5284823,PARTIAL,partial_999_cpu_ops
bd9fee5fb5cc050e8789cabe7f06ea7e,1327754,,,1394606,0,PARTIAL,partial_999_cpu_ops
be37244bef6847254a11217570b03524,5807242,,,5861539,0,PARTIAL,partial_999_cpu_ops
be8770aa22f4d87e9f298e7df5bb2cec,6334090,,,6396313,0,PARTIAL,partial_999_cpu_ops
becde56eb7bf8064d2273c0e0eb15ecf,22290314,,,8021606,14365491,PARTIAL,partial_999_cpu_ops
bed0664cd033875b2f5059277b8d1a9e,3918986,,,3974103,0,PARTIAL,partial_999_cpu_ops
bfeb1695ef0d4465d162ef0b8b816ae8,1151626,,,1195376,0,PARTIAL,partial_999_cpu_ops
c024e48e6a40f824b81342401a836432,14032778,,,7864320,6259998,PARTIAL,partial_999_cpu_ops
c03408d8ed90c0cdece556cca6d19cf9,5631114,,,5683281,0,PARTIAL,partial_999_cpu_ops
c0d64000c3795c929f097aa01953244b,3039882,,,3082813,0,PARTIAL,partial_999_cpu_ops
c0e6b63918f2d62e6aeddc0092a496b8,3742858,,,3795845,0,PARTIAL,partial_999_cpu_ops
c122367432b22688bc63c2f329bf5286,712074,,,752640,0,PARTIAL,partial_999_cpu_ops
c17f0eaee8b311423d94291e79968952,1583443,,,1992294,0,PARTIAL,partial_999_cpu_ops
c18167dbad42bf4b495860c48908c0c8,3039882,,,3082813,0,PARTIAL,partial_999_cpu_ops
c1cef69a22e3ba222471d20add1243eb,3742858,,,3795845,0,PARTIAL,partial_999_cpu_ops
c1dba24fc08f29b230d7d3c098c9517c,28789642,,,7906263,20961034,PARTIAL,partial_999_cpu_ops
c2b22d3746fd4e2e9e2798aef348e8cf,12110730,,,8032092,4152360,PARTIAL,partial_999_cpu_ops
c2b9f32e44695e1371c6926c406b9871,7213194,,,7287603,0,PARTIAL,partial_999_cpu_ops
c31fc88bf3c0becde256e1b15e057305,3479434,,,3533701,0,PARTIAL,partial_999_cpu_ops
c330076d84843e97be8255f84e6bf74a,29668746,,,7853834,21894266,PARTIAL,partial_999_cpu_ops
c371b88a82c4255021bc21b73830d5bc,3642172,,,4550819,0,PARTIAL,partial_999_cpu_ops
c374fe5bbb3c9760aa59c669272bbf1a,6070666,,,6134169,0,PARTIAL,partial_999_cpu_ops
c385cff57230e741416398670b9fe6c5,5631114,,,5683281,0,PARTIAL,partial_999_cpu_ops
c41cdfda81450373fe921c4920794f6b,5983370,,,6039797,0,PARTIAL,partial_999_cpu_ops
c465ad35f7c93aefdf743307af761ae1,5807242,,,5861539,0,PARTIAL,partial_999_cpu_ops
c49e4ac9841c77d6b5c8868bf48f8829,3039882,,,3082813,0,PARTIAL,partial_999_cpu_ops
c4efdf77a43e8d3bd8b92e416b79109e,2782644,,,3491758,0,PARTIAL,partial_999_cpu_ops
c51ebcacd4c1298650f62d479909cae5,2151058,,,2726297,0,PARTIAL,partial_999_cpu_ops
c53bceec7935e8743e66c08fe7793a20,6510218,,,6574571,0,PARTIAL,partial_999_cpu_ops
c5612807a5fab7a7e13df996f8092095,5983370,,,6039797,0,PARTIAL,partial_999_cpu_ops
c59a0ed79aeed758107f1cb22dd90432,10188682,,,7864320,2380267,PARTIAL,partial_999_cpu_ops
c5a8ee1abdf621ea2c39d88965507a27,3479434,,,3533701,0,PARTIAL,partial_999_cpu_ops
c5b401ca33000a6675406689768cecd1,12274570,,,7864320,4487905,PARTIAL,partial_999_cpu_ops
c5be66d9056923e12cd092c193900a5c,4896138,,,4980736,0,PARTIAL,partial_999_cpu_ops
c625ac37ab948f898c3c054e1d4036cb,3922338,,,4917821,0,PARTIAL,partial_999_cpu_ops
c63fcba86f8fd2f2eefaceda05d9aac8,15075722,,,7864320,7319060,PARTIAL,partial_999_cpu_ops
c6c7a7a185bfb133dba8e90aa748aa97,13153674,,,8032092,5200936,PARTIAL,partial_999_cpu_ops
c6d2c8dc6db7566e4e547ffea6e12a8f,1941898,,,2002780,0,PARTIAL,partial_999_cpu_ops
