hash,params,coral_latency_ms,coral_offchip_bytes,gpu_latency_ms_median,gpu_latency_ms_min,gpu_latency_ms_p95,gpu_latency_ms_mean,gpu_n_timed,provider,status
66ea4e36f994d4bf11102cbef10a3cb1,12110730,10.0596,4152360,1.9056,1.7543,3.1469,2.1264,100,CUDAExecutionProvider,timed
66f099921991da4bc33d1a84c20c7888,3742858,1.2609,0,2.1217,1.8941,3.6286,2.3604,100,CUDAExecutionProvider,timed
675777ecb1daff61b6917d833406cb82,4358538,1.0664,0,1.7766,1.6366,3.1068,2.0107,100,CUDAExecutionProvider,timed
6790a334e6b6c6547a7526fb9bfec9ec,29668746,50.1890,21967667,3.9914,3.7086,6.0664,4.2981,100,CUDAExecutionProvider,timed
682e8c26332f87690f20b44750be28eb,3039882,1.2026,0,1.7327,1.5879,2.8948,1.9070,100,CUDAExecutionProvider,timed
683d2f0f319573826904fad060a1895a,11067786,8.3144,3344957,1.8831,1.7367,2.8795,2.0420,100,CUDAExecutionProvider,timed
6850ec2ead9d6fdaa4c0776aaf42876d,4445834,1.2818,0,2.3254,2.0898,4.0838,2.6140,100,CUDAExecutionProvider,timed
68c6827857da65b3fa6ca5a0f6998255,3853194,1.7457,0,1.9001,1.7421,3.3697,2.1416,100,CUDAExecutionProvider,timed
6974deeab04fad2934c8468d2f242171,6070666,1.5239,0,2.3945,2.2071,4.0993,2.6471,100,CUDAExecutionProvider,timed
69850253bf36a638fc16c5b7da27e66a,5543818,1.4978,0,2.2080,2.0034,3.9179,2.4398,100,CUDAExecutionProvider,timed
69889310ffdbb4feaa38a8bf64d33be0,3742858,1.2175,0,2.1018,1.8968,3.6030,2.3745,100,CUDAExecutionProvider,timed
69981a1f9489145abde585d9b4e47ab0,3216010,1.1533,0,1.7895,1.5328,3.0448,2.0138,100,CUDAExecutionProvider,timed
6a7021d931aae75193905e9f45a1f825,3511588,1.2681,0,3.4298,3.0577,5.8302,3.7683,100,CUDAExecutionProvider,timed
6a8e6e97ecd1dc0934e776091c5bfae7,13868938,14.5249,6102712,3.0266,2.7942,4.7899,3.3222,100,CUDAExecutionProvider,timed
6a96c1c2c8186bff3577841108abb178,3303306,0.9298,0,1.5278,1.4089,2.7071,1.7151,100,CUDAExecutionProvider,timed
6aa74936c1b145197a2c4040b5256baf,1415050,0.9629,0,1.6404,1.5199,3.2992,1.8897,100,CUDAExecutionProvider,timed
6ac171bd805344168d374eaffcfffb06,9014154,3.4928,1059061,2.9471,2.6781,4.7258,3.1884,100,CUDAExecutionProvider,timed
6adf09ef60d9568b0c5ce41d788a41bc,1931146,0.7047,0,0.8148,0.7010,1.6119,0.9462,100,CUDAExecutionProvider,timed
6ae70ab8fa9f291a32aa94691e7489f0,5104266,1.6198,0,2.1187,1.8956,3.5451,2.3268,100,CUDAExecutionProvider,timed
6b192a4af83fb8eef7b3f3e7d576a87c,1941898,0.8667,0,1.8192,1.5767,3.9344,2.1592,100,CUDAExecutionProvider,timed
6b357aa289720ff7908c1ab48227a2a0,21411210,31.1361,13474201,3.1633,2.9626,5.1133,3.4379,100,CUDAExecutionProvider,timed
6b3807ffed5e90baa1a79b13eb580467,2505805,1.1545,0,2.8895,2.4388,4.7241,3.2078,100,CUDAExecutionProvider,timed
6b388c0562e2862c12426814f82479d3,1151626,0.9978,0,1.5491,1.3874,2.9908,1.7840,100,CUDAExecutionProvider,timed
6b3b187b26bf62d08556fc86e69ca60c,6818186,1.8315,0,2.2737,2.0415,4.2190,2.6032,100,CUDAExecutionProvider,timed
6bb3a5f158c57162b2a9671a1402725f,1931146,0.6745,0,0.8222,0.7342,1.5704,0.9450,100,CUDAExecutionProvider,timed
6bc1790ed429d54dc732031f2301632a,3001610,1.0068,0,2.5457,2.2469,4.4553,2.8462,100,CUDAExecutionProvider,timed
6c8ac33982f9b3e9bd26d7475e208bfd,12110730,10.5950,4330618,2.5919,2.4024,4.4136,2.8774,100,CUDAExecutionProvider,timed
6cc6f27008da3cd95b7e159d4e26bdb7,2903390,1.1436,0,3.1981,2.9096,5.5668,3.6409,100,CUDAExecutionProvider,timed
6d9c587c4e9c1de570921cee9285779c,5807242,1.5328,0,2.3596,2.1429,4.0478,2.6611,100,CUDAExecutionProvider,timed
6de8637c0412a2ba7c41625f911597b5,2776458,0.8095,0,1.1583,1.0277,2.0152,1.3504,100,CUDAExecutionProvider,timed
6e0dbd705172b517f094c9a75db5b7c4,5807242,1.6121,0,2.3951,2.1064,4.2766,2.7034,100,CUDAExecutionProvider,timed
6e1a50a62823c2d9ac528de427d2a6b3,2776458,1.0038,0,1.4357,1.2932,2.9688,1.6303,100,CUDAExecutionProvider,timed
6e611d0ac59be445dc8c4371a43f38d0,2895771,1.1512,0,3.1134,2.7910,5.0652,3.4263,100,CUDAExecutionProvider,timed
6e66c8882a44d6d79613c399271aaa33,8750730,2.8815,786432,2.8041,2.5487,4.7079,3.1540,100,CUDAExecutionProvider,timed
6e7a1dc16a081a750ba3e0f842e50038,24376202,37.8311,16515072,3.5488,3.3111,5.2428,3.8384,100,CUDAExecutionProvider,timed
6ed519887232b15a95c625ad0b2c1bb1,5543818,1.1945,0,1.7542,1.6168,3.1619,1.9671,100,CUDAExecutionProvider,timed
6ef23dc67b0326c9a53e757dcc44cdee,23333258,35.9555,15644753,3.7763,3.4723,5.7752,4.1093,100,CUDAExecutionProvider,timed
6f026193cdbf07ab16259b8f4426e1d6,2557578,1.1244,0,2.0265,1.8738,3.6663,2.3149,100,CUDAExecutionProvider,timed
6f156ca3180367695987bd202288e4c4,7695498,1.6395,0,2.3941,2.0918,3.9814,2.6442,100,CUDAExecutionProvider,timed
6f1db217316da634995f315a3246456c,12110730,10.5229,4320133,2.2378,2.0536,3.8472,2.4623,100,CUDAExecutionProvider,timed
6f26dc0c4fe9591225e8d3d24ed4f8a6,2776458,0.7770,0,1.1277,1.0115,2.0765,1.2851,100,CUDAExecutionProvider,timed
6f6257bc3b12d87b8736e81cd4b7ed8b,1767306,0.8131,0,0.9499,0.8590,1.8352,1.0723,100,CUDAExecutionProvider,timed
6f6f173e3c0fa9ce47f9c0ed91264a3d,12110730,10.5227,4320133,2.3590,2.1319,4.0153,2.6000,100,CUDAExecutionProvider,timed
6fd16839551ae8bde74ffe82bc1d3c0d,4182410,1.3500,0,2.4071,2.0997,4.1785,2.7154,100,CUDAExecutionProvider,timed
7008198c90ed5d4dd8adb0acbd2fd2bd,497674,0.5257,0,1.5088,1.3182,3.1479,1.7562,100,CUDAExecutionProvider,timed
702ddef6b5b7f659ef1ed38652d91115,2810250,0.9991,0,1.1425,1.0231,1.9821,1.2338,100,CUDAExecutionProvider,timed
70b10fe679ce2c532a9b061c609da8bc,3818973,1.2667,0,3.5635,3.0688,5.8079,3.9210,100,CUDAExecutionProvider,timed
70cec3d45475d0428b47a6143a0c9370,11067786,8.1869,3261071,1.8634,1.7337,3.1156,2.0744,100,CUDAExecutionProvider,timed
71269c92a7f4e2672144d06e336513e7,3742858,1.2371,0,2.1059,1.8828,3.9182,2.3642,100,CUDAExecutionProvider,timed
71485c6997c3c684e23aae3ab1bb18a2,7125898,1.7910,0,2.7837,2.5313,4.5803,3.0755,100,CUDAExecutionProvider,timed
71a8e99338968a1b97aff372cff0f436,30711690,52.3298,22900899,4.0601,3.7724,5.6228,4.3530,100,CUDAExecutionProvider,timed
71d941de64dc3f9945d01633fff34988,5367690,1.4856,0,2.1801,1.9972,3.8051,2.4397,100,CUDAExecutionProvider,timed
71e04cbfe3702dc1ed4f20821e4af3c2,6070666,1.5231,0,2.4161,2.1854,4.0990,2.6813,100,CUDAExecutionProvider,timed
71e29ecde1db1f6344801d69c75ed954,888202,0.8532,0,0.8793,0.7816,1.8040,1.0441,100,CUDAExecutionProvider,timed
7249d1870bf53ad0b4e2fb501d6f3896,7695498,1.7585,0,2.5522,2.2376,4.3375,2.8829,100,CUDAExecutionProvider,timed
724ceb3878ccde3f535dd4ab2555c917,4358538,1.4779,0,2.2491,1.9990,3.9177,2.4779,100,CUDAExecutionProvider,timed
72ca27bfb1b218686ba027508d5fee83,21575050,31.7970,13757317,3.1918,2.9763,4.6925,3.4278,100,CUDAExecutionProvider,timed
72cdfc295aa3c7e452a9480c570e4d5d,2738242,1.0650,0,3.0461,2.6173,5.2177,3.4196,100,CUDAExecutionProvider,timed
72e05c25b5a8771bf76e9125182dd07e,583050,0.6645,0,1.5551,1.3705,3.0777,1.7881,100,CUDAExecutionProvider,timed
731e2263c5d50c0a09dc9594f0c8a165,3216010,0.9943,0,1.5497,1.3690,2.8267,1.7597,100,CUDAExecutionProvider,timed
7400bf856a8e6d142ff2a3b0fc2cd82e,20532106,29.3739,12708741,2.9647,2.7952,4.7414,3.2251,100,CUDAExecutionProvider,timed
741fdfc112c0a7235400077190707940,5543818,1.3188,0,1.9131,1.7243,3.3918,2.1133,100,CUDAExecutionProvider,timed
74430d913c2550db7eded985b42dbfc3,4095114,1.4676,0,2.3598,2.1458,4.0116,2.6444,100,CUDAExecutionProvider,timed
74b4f4593d17d0a2951634df306a4958,38969226,70.3892,31027363,4.6608,4.3756,6.6648,4.9385,100,CUDAExecutionProvider,timed
74c556c77a4f772445c11f8ee8496d80,13317514,13.0128,5431623,2.4559,2.2261,3.9250,2.6939,100,CUDAExecutionProvider,timed
7563f814ac8c0426ce9fc95ad52b968d,5807242,1.4660,0,2.2376,2.0713,3.8253,2.5065,100,CUDAExecutionProvider,timed
756df5b9051397eadeaa19cae9c89652,3479434,1.2893,0,2.0302,1.8348,3.7945,2.2651,100,CUDAExecutionProvider,timed
758626711dd560be553c20e73ba23f30,22454154,33.3072,14512291,3.5153,3.2209,5.1647,3.7847,100,CUDAExecutionProvider,timed
759c3b0c43f3cabeb0a12dc34031982f,3479434,1.1285,0,1.8225,1.6115,3.1383,2.0140,100,CUDAExecutionProvider,timed
75d640430a93c0904cfcd3d62d2df91e,22290314,33.5872,14533263,3.6414,3.2949,5.6436,3.9693,100,CUDAExecutionProvider,timed
7611f5af6fe0e785fc8dddff5c56a6fe,3742858,1.3209,0,2.5211,1.8883,4.0854,2.6982,100,CUDAExecutionProvider,timed
7638de125a87ebdd2cc2b515b4d41fc9,1756463,1.0220,0,2.8503,2.4536,4.3868,3.0695,100,CUDAExecutionProvider,timed
76828e7591f15af176ca9f052c332497,20368266,29.1485,12572426,2.8554,2.6576,4.5293,3.0799,100,CUDAExecutionProvider,timed
76e95ff773019375ce55737d623dea78,2810250,0.9674,0,1.1530,1.0220,2.1981,1.2990,100,CUDAExecutionProvider,timed
771a888531d1c59b6c81308ef2a8dad7,11231626,8.5459,3502243,1.6869,1.5782,2.7859,1.8630,100,CUDAExecutionProvider,timed
77360751867dd763715d7c921183d33b,5807242,1.5635,0,2.3502,2.1759,4.1654,2.6470,100,CUDAExecutionProvider,timed
77511ebad54fd5cd1ecf8dc29db36772,21575050,31.4675,13631488,3.1081,2.9126,4.8193,3.4010,100,CUDAExecutionProvider,timed
779940613eb81c2bfd643b029f8018b8,14196618,15.3130,6396313,2.6298,2.4417,4.3214,2.9142,100,CUDAExecutionProvider,timed
78025c0e31473a8b3b25aae04c3d43b0,4896138,1.4174,0,1.7853,1.5663,3.1734,2.0205,100,CUDAExecutionProvider,timed
784c6b907ef3777f5773e13da3f13f2a,5894538,1.4168,0,2.2824,2.0302,4.2268,2.6041,100,CUDAExecutionProvider,timed
79845d7681f9e38d5afc6eb15c01b69e,5631114,1.4531,0,2.3661,2.0511,4.0262,2.6700,100,CUDAExecutionProvider,timed
7984708a06fc3e37d577f96c99c1914c,1700674,0.9311,0,2.8592,2.4020,4.8745,3.0693,100,CUDAExecutionProvider,timed
79ac0ca945869f05b1fc34f4110f67d3,975498,0.4762,0,0.9360,0.8598,1.9161,1.0823,100,CUDAExecutionProvider,timed
79e5e51f9c2ba884e37a1419b50108f4,1238922,0.9439,0,1.6605,1.4730,3.1441,1.9985,100,CUDAExecutionProvider,timed
7a531e6f76569528f9feea0a2ced6f36,7125898,1.8013,0,2.7399,2.4479,4.5902,3.0284,100,CUDAExecutionProvider,timed
7a619819a92582cb90e72bcfcf59bf05,2632765,1.3566,0,3.0605,2.6351,5.0641,3.3443,100,CUDAExecutionProvider,timed
7a72c7556c98f2eb3bef29ddc9195761,3039882,1.3226,0,1.8243,1.6485,2.8078,1.9804,100,CUDAExecutionProvider,timed
